Language,SourceWord,TargetWord,SourceWordSyllable,TargetWordSyylable,TargetSyllable,SourceSyllable,PositionSource,PositionTarget,Process,TargetOrthography,Translation,References,Notes
Fa d’Ambo,ˈsɛ̃pɛlɛ,ˈsẽpɾɨ,ˈsɛ̃.pɛ.lɛ,ˈsẽ.pɾɨ,ˈsɛ̃,ˈsẽ,1,1,,sempre,always,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛ̃pɛlɛ,ˈsẽpɾɨ,ˈsɛ̃.pɛ.lɛ,ˈsẽ.pɾɨ,pɛ,pɾɨ,2,2,,sempre,always,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛ̃pɛlɛ,ˈsẽpɾɨ,ˈsɛ̃.pɛ.lɛ,ˈsẽ.pɾɨ,lɛ,-,3,-,,sempre,always,Bandeira2017[366-412],
Fa d’Ambo,ˈsũ,sɨˈɲoɾ,ˈsũ,sɨ.ˈɲoɾ,ˈsũ,sɨ,1,1,,senhor,lord,Bandeira2017[366-412],
Fa d’Ambo,ˈsũ,sɨˈɲoɾ,ˈsũ,sɨ.ˈɲoɾ,-,ˈɲoɾ,-,2,,senhor,lord,Bandeira2017[366-412],
Fa d’Ambo,ˈtudu,ˈtudu,ˈtu.du,ˈtu.du,ˈtu,ˈtu,1,1,,tudo,everything,Bandeira2017[366-412],
Fa d’Ambo,ˈtudu,ˈtudu,ˈtu.du,ˈtu.du,du,du,2,2,,tudo,everything,Bandeira2017[366-412],
Fa d’Ambo,ˈɐ̃nzu,ʀɨˈsɐ̃j̃ nɐʃˈsidu,ˈɐ̃n.zu,ʀɨ.ˈsɐ̃j̃. nɐʃ.ˈsi.du,,,,,,recémnascido,newborn,Bandeira2017[366-412],not of Portuguese origin
Fa d’Ambo,bebeˈdo,bɨbɨˈdoɾ,be.be.ˈdo,bɨ.bɨ.ˈdoɾ,be,bɨ.,1,1,,"bêbado (""bebebdor"")",drunk,Bandeira2017[366-412],
Fa d’Ambo,bebeˈdo,bɨbɨˈdoɾ,be.be.ˈdo,bɨ.bɨ.ˈdoɾ,be,bɨ.,2,2,,"bêbado (""bebebdor"")",drunk,Bandeira2017[366-412],
Fa d’Ambo,bebeˈdo,bɨbɨˈdoɾ,be.be.ˈdo,bɨ.bɨ.ˈdoɾ,ˈdo,ˈdoɾ,3,3,,"bêbado (""bebebdor"")",drunk,Bandeira2017[366-412],
Fa d’Ambo,ˈbobo,ˈbobu,ˈbo.bo,ˈbo.bu,ˈbo,ˈbo,1,1,,bobo,,Bandeira2017[366-412],
Fa d’Ambo,ˈbobo,ˈbobu,ˈbo.bo,ˈbo.bu,bo,bu,2,2,,bobo,,Bandeira2017[366-412],
Fa d’Ambo,biˈnitu,buˈnitu,bi.ˈni.tu,bu.ˈni.tu,bi,bu,1,1,,bonito,handsome,Bandeira2017[366-412],
Fa d’Ambo,biˈnitu,buˈnitu,bi.ˈni.tu,bu.ˈni.tu,ˈni,ˈni,2,2,,bonito,handsome,Bandeira2017[366-412],
Fa d’Ambo,biˈnitu,buˈnitu,bi.ˈni.tu,bu.ˈni.tu,tu,tu,3,3,,bonito,handsome,Bandeira2017[366-412],
Fa d’Ambo,ˈde:tu,diˈɾɐjtu,ˈde:.tu,di.ˈɾɐj.tu,-,di,-,1,,direito,straight,Bandeira2017[366-412],
Fa d’Ambo,ˈde:tu,diˈɾɐjtu,ˈde:.tu,di.ˈɾɐj.tu,ˈde:,ˈɾɐj,1,2,,direito,straight,Bandeira2017[366-412],
Fa d’Ambo,ˈde:tu,diˈɾɐjtu,ˈde:.tu,di.ˈɾɐj.tu,tu,tu,2,3,,direito,straight,Bandeira2017[366-412],
Fa d’Ambo,ˈdodo,ˈdojdu,ˈdo.do,ˈdoj.du,ˈdo,ˈdoj,1,1,,doido,crazy,Bandeira2017[366-412],
Fa d’Ambo,ˈdodo,ˈdojdu,ˈdo.do,ˈdoj.du,do,du,2,2,,doido,crazy,Bandeira2017[366-412],
Fa d’Ambo,ˈfeju,ˈfɐju,ˈfe.ju,ˈfɐj.u,ˈfe,ˈfɐj,1,1,,feio,ugly,Bandeira2017[366-412],
Fa d’Ambo,ˈfeju,ˈfɐju,ˈfe.ju,ˈfɐj.u,ju,u,2,2,,feio,ugly,Bandeira2017[366-412],
Fa d’Ambo,ˈfa:ku,ˈfɾaku,ˈfa:.ku,ˈfɾa.ku,ˈfa:,ˈfɾa,1,1,,fraco,weak,Bandeira2017[366-412],
Fa d’Ambo,ˈfa:ku,ˈfɾaku,ˈfa:.ku,ˈfɾa.ku,ku,ku,2,2,,fraco,weak,Bandeira2017[366-412],
Fa d’Ambo,ˈfɛsku,ˈfɾeʃku,ˈfɛs.ku,ˈfɾeʃ.ku,ˈfɛs,ˈfɾeʃ,1,1,,fresco,fresh,Bandeira2017[366-412],
Fa d’Ambo,ˈfɛsku,ˈfɾeʃku,ˈfɛs.ku,ˈfɾeʃ.ku,ku,ku,2,2,,fresco,fresh,Bandeira2017[366-412],
Fa d’Ambo,ˈfɔt̠ʃi,ˈfɔɾtɨ,ˈfɔ.t̠ʃi,ˈfɔɾ.tɨ,ˈfɔ,ˈfɔɾ,1,1,,forte,strong,Bandeira2017[366-412],
Fa d’Ambo,ˈfɔt̠ʃi,ˈfɔɾtɨ,ˈfɔ.t̠ʃi,ˈfɔɾ.tɨ,t̠ʃi,tɨ,2,2,,forte,strong,Bandeira2017[366-412],
Fa d’Ambo,ˈfũdu,ˈfũdu,ˈfũ.du,ˈfũ.du,ˈfũ,ˈfũ,1,1,,fundo,bottom,Bandeira2017[366-412],
Fa d’Ambo,ˈfũdu,ˈfũdu,ˈfũ.du,ˈfũ.du,du,du,2,2,,fundo,bottom,Bandeira2017[366-412],
Fa d’Ambo,ˈgagi,ˈgagu,ˈga.gi,ˈga.gu,ˈga,ˈga,1,1,,gago,stutterer,Bandeira2017[366-412],
Fa d’Ambo,ˈgagi,ˈgagu,ˈga.gi,ˈga.gu,gi,gu,2,2,,gago,stutterer,Bandeira2017[366-412],
Fa d’Ambo,ˈgo:do,ˈɡoɾdu,ˈgo:.do,ˈɡoɾ.du,ˈɡo:,ˈɡoɾ,1,1,,gordo,fat,Bandeira2017[366-412],
Fa d’Ambo,ˈgo:do,ˈɡoɾdu,ˈgo:.do,ˈɡoɾ.du,do,du,2,2,,gordo,fat,Bandeira2017[366-412],
Fa d’Ambo,ˈgwal,iˈgwaɫ,ˈgwal,i.ˈgwaɫ,-,i,-,1,,igual,equal,Bandeira2017[366-412],
Fa d’Ambo,ˈgwal,iˈgwaɫ,ˈgwal,i.ˈgwaɫ,ˈgwal,ˈgwaɫ,1,2,,igual,equal,Bandeira2017[366-412],
Fa d’Ambo,ˈxasu,ɐvɐˈɾẽtu,ˈxa.su,ɐ.vɐ.ˈɾẽ.tu,,,,,,avarento,miser,Bandeira2017[366-412],not of Portuguese origin
Fa d’Ambo,ku:ˈpadu,kuɫˈpadu,ku:.ˈpa.du,kuɫ.ˈpa.du,ku:,kuɫ,1,1,,culpado,guilty,Bandeira2017[366-412],
Fa d’Ambo,ku:ˈpadu,kuɫˈpadu,ku:.ˈpa.du,kuɫ.ˈpa.du,ˈpa,ˈpa,2,2,,culpado,guilty,Bandeira2017[366-412],
Fa d’Ambo,ku:ˈpadu,kuɫˈpadu,ku:.ˈpa.du,kuɫ.ˈpa.du,du,du,3,3,,culpado,guilty,Bandeira2017[366-412],
Fa d’Ambo,ˈku:tu,ˈkuɾtu,ˈku:.tu,ˈkuɾ.tu,ˈku:,ˈkuɾ,1,1,,curto,short,Bandeira2017[366-412],
Fa d’Ambo,ˈku:tu,ˈkuɾtu,ˈku:.tu,ˈkuɾ.tu,tu,tu,2,2,,curto,short,Bandeira2017[366-412],
Fa d’Ambo,kuˈlu,ˈkɾu,ku.ˈlu,ˈkɾu,ku,ˈkɾu,1,1,,cru,raw,Bandeira2017[366-412],
Fa d’Ambo,kuˈlu,ˈkɾu,ku.ˈlu,ˈkɾu,ˈlu,-,2,-,,cru,raw,Bandeira2017[366-412],
Fa d’Ambo,ˈkulu,ɨʃˈkuɾu,ˈku.lu,ɨʃ.ˈku.ɾu,-,ɨʃ,-,1,,escuro,dark,Bandeira2017[366-412],
Fa d’Ambo,ˈkulu,ɨʃˈkuɾu,ˈku.lu,ɨʃ.ˈku.ɾu,ˈku,ˈku,1,2,,escuro,dark,Bandeira2017[366-412],
Fa d’Ambo,ˈkulu,ɨʃˈkuɾu,ˈku.lu,ɨʃ.ˈku.ɾu,lu,ɾu,2,3,,escuro,dark,Bandeira2017[366-412],
Fa d’Ambo,ˈlĩpu,ˈlĩpu,ˈlĩ.pu,ˈlĩ.pu,ˈlĩ,ˈlĩ,1,1,,limpo,clean,Bandeira2017[366-412],
Fa d’Ambo,ˈlĩpu,ˈlĩpu,ˈlĩ.pu,ˈlĩ.pu,pu,pu,2,2,,limpo,clean,Bandeira2017[366-412],
Fa d’Ambo,ˈlõgo,ˈaɫtu,ˈlõ.go,ˈaɫ.tu,,,,,,alto,tall,Bandeira2017[366-412],not of Portuguese origin
Fa d’Ambo,ˈmũgulu,ˈmagɾu,ˈmũ.gu.lu,ˈma.gɾu,ˈmũ,ˈma:,1,1,,magro,thin,Bandeira2017[366-412],
Fa d’Ambo,ˈmũgulu,ˈmagɾu,ˈmũ.gu.lu,ˈma.gɾu,gu,gɾu,2,2,,magro,thin,Bandeira2017[366-412],
Fa d’Ambo,ˈmũgulu,ˈmagɾu,ˈmũ.gu.lu,ˈma.gɾu,lu,-,3,-,,magro,thin,Bandeira2017[366-412],
Fa d’Ambo,ˈma:su,ˈmɐ̃su,ˈma:.su,ˈmɐ̃.su,ˈma:,ˈmɐ̃,1,1,,manso,meek,Bandeira2017[366-412],
Fa d’Ambo,ˈma:su,ˈmɐ̃su,ˈma:.su,ˈmɐ̃.su,su,su,2,2,,manso,meek,Bandeira2017[366-412],
Fa d’Ambo,ˈmɔlɛ,ˈmɔlɨ,ˈmɔ.lɛ,ˈmɔ.lɨ,ˈmɔ,ˈmɔ,1,1,,mole,soft,Bandeira2017[366-412],
Fa d’Ambo,ˈmɔlɛ,ˈmɔlɨ,ˈmɔ.lɛ,ˈmɔ.lɨ,lɛ,lɨ,2,2,,mole,soft,Bandeira2017[366-412],
Fa d’Ambo,ˈmol,ˈmowɾu,ˈmol,ˈmow.ɾu,ˈmol,ˈmow,1,1,,mouro,moorish,Bandeira2017[366-412],
Fa d’Ambo,ˈmol,ˈmowɾu,ˈmol,ˈmow.ɾu,-,ɾu,-,2,,mouro,moorish,Bandeira2017[366-412],
Fa d’Ambo,ˈmudu,ˈmudu,ˈmu.du,ˈmu.du,ˈmu,ˈmu,1,1,,mudo,mute,Bandeira2017[366-412],
Fa d’Ambo,ˈmudu,ˈmudu,ˈmu.du,ˈmu.du,du,du,2,2,,mudo,mute,Bandeira2017[366-412],
Fa d’Ambo,niˈmigu,iniˈmigu,ni.ˈmi.gu,i.ni.ˈmi.gu,-,i,-,1,,inimigo,enemy,Bandeira2017[366-412],
Fa d’Ambo,niˈmigu,iniˈmigu,ni.ˈmi.gu,i.ni.ˈmi.gu,ni,ni,1,2,,inimigo,enemy,Bandeira2017[366-412],
Fa d’Ambo,niˈmigu,iniˈmigu,ni.ˈmi.gu,i.ni.ˈmi.gu,ˈmi,ˈmi,2,3,,inimigo,enemy,Bandeira2017[366-412],
Fa d’Ambo,niˈmigu,iniˈmigu,ni.ˈmi.gu,i.ni.ˈmi.gu,gu,gu,3,4,,inimigo,enemy,Bandeira2017[366-412],
Fa d’Ambo,ˈpobili,ˈpɔbɾɨ,ˈpo.bi.li,ˈpɔ.bɾɨ,ˈpo,ˈpɔ,1,1,,pobre,poor,Bandeira2017[366-412],
Fa d’Ambo,ˈpobili,ˈpɔbɾɨ,ˈpo.bi.li,ˈpɔ.bɾɨ,bi,bɾɨ,2,2,,pobre,poor,Bandeira2017[366-412],
Fa d’Ambo,ˈpobili,ˈpɔbɾɨ,ˈpo.bi.li,ˈpɔ.bɾɨ,li,-,3,-,,pobre,poor,Bandeira2017[366-412],
Fa d’Ambo,podeˈlozo,pudɨˈɾozu,po.de.ˈlo.zo,pu.dɨ.ˈɾo.zu,po,pu,1,1,,poderoso,powerful,Bandeira2017[366-412],
Fa d’Ambo,podeˈlozo,pudɨˈɾozu,po.de.ˈlo.zo,pu.dɨ.ˈɾo.zu,de,dɨ,2,2,,poderoso,powerful,Bandeira2017[366-412],
Fa d’Ambo,podeˈlozo,pudɨˈɾozu,po.de.ˈlo.zo,pu.dɨ.ˈɾo.zu,ˈlo,ˈɾo,3,3,,poderoso,powerful,Bandeira2017[366-412],
Fa d’Ambo,podeˈlozo,pudɨˈɾozu,po.de.ˈlo.zo,pu.dɨ.ˈɾo.zu,zo,zu,4,4,,poderoso,powerful,Bandeira2017[366-412],
Fa d’Ambo,ˈliku,ˈʀiku,ˈli.ku,ˈʀi.ku,ˈli,ˈʀi,1,1,,rico,rich,Bandeira2017[366-412],
Fa d’Ambo,ˈliku,ˈʀiku,ˈli.ku,ˈʀi.ku,ku,ku,2,2,,rico,rich,Bandeira2017[366-412],
Fa d’Ambo,ˈlizu,ˈʀiʒu,ˈli.zu,ˈʀi.ʒu,ˈli,ˈʀi,1,1,,rijo,hard,Bandeira2017[366-412],
Fa d’Ambo,ˈlizu,ˈʀiʒu,ˈli.zu,ˈʀi.ʒu,zu,ʒu,2,2,,rijo,hard,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛgu,ˈsɛɡu,ˈsɛ.gu,ˈsɛ.ɡu,ˈsɛ,ˈsɛ,1,1,,cego,blind,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛgu,ˈsɛɡu,ˈsɛ.gu,ˈsɛ.ɡu,gu,gu,2,2,,cego,blind,Bandeira2017[366-412],
Fa d’Ambo,soˈxadu,sɨˈkadu,so.ˈxa.du,sɨ.ˈka.du,so,sɨ,1,1,,"""secado"" enxuto",lean,Bandeira2017[366-412],
Fa d’Ambo,soˈxadu,sɨˈkadu,so.ˈxa.du,sɨ.ˈka.du,ˈxa,ˈka,2,2,,"""secado"" enxuto",lean,Bandeira2017[366-412],
Fa d’Ambo,soˈxadu,sɨˈkadu,so.ˈxa.du,sɨ.ˈka.du,du,du,3,3,,"""secado"" enxuto",lean,Bandeira2017[366-412],
Fa d’Ambo,suˈpɛtu,ɨʃˈpɛɾtu,su.ˈpɛ.tu,ɨʃ.ˈpɛɾ.tu,su,ɨʃ,1,1,,esperto,clever,Bandeira2017[366-412],
Fa d’Ambo,suˈpɛtu,ɨʃˈpɛɾtu,su.ˈpɛ.tu,ɨʃ.ˈpɛɾ.tu,ˈpɛ,ˈpɛɾ,2,2,,esperto,clever,Bandeira2017[366-412],
Fa d’Ambo,suˈpɛtu,ɨʃˈpɛɾtu,su.ˈpɛ.tu,ɨʃ.ˈpɛɾ.tu,tu,tu,3,3,,esperto,clever,Bandeira2017[366-412],
Fa d’Ambo,ˈvɛ,ˈvɛʎu,ˈvɛ,ˈvɛ.ʎu,ˈvɛ,ˈvɛ,1,1,,velho,old,Bandeira2017[366-412],
Fa d’Ambo,ˈvɛ,ˈvɛʎu,ˈvɛ,ˈvɛ.ʎu,-,ʎu,-,2,,velho,old,Bandeira2017[366-412],
Fa d’Ambo,ˈzuda,pɨˈsoɐ,ˈzu.da,pɨ.ˈso.ɐ,-,pɨ,-,1,,pessoa,person,Bandeira2017[366-412],
Fa d’Ambo,ˈzuda,pɨˈsoɐ,ˈzu.da,pɨ.ˈso.ɐ,ˈzu,ˈso,1,2,,pessoa,person,Bandeira2017[366-412],
Fa d’Ambo,ˈzuda,pɨˈsoɐ,ˈzu.da,pɨ.ˈso.ɐ,da,ɐ,2,3,,pessoa,person,Bandeira2017[366-412],
Fa d’Ambo,ˈdɛiʃ,ˈdɛʃ,ˈdɛ.iʃ,ˈdɛʃ,ˈdɛ,ˈdɛʃ,1,1,,dez,ten,Bandeira2017[366-412],
Fa d’Ambo,ˈdɛiʃ,ˈdɛʃ,ˈdɛ.iʃ,ˈdɛʃ,iʃ,-,2,-,,dez,ten,Bandeira2017[366-412],
Fa d’Ambo,ˈdosu,ˈdojʃ,ˈdo.su,ˈdojʃ,ˈdo,ˈdojʃ,1,1,,dois,two,Bandeira2017[366-412],
Fa d’Ambo,ˈdosu,ˈdojʃ,ˈdo.su,ˈdojʃ,su,-,2,-,,dois,two,Bandeira2017[366-412],
Fa d’Ambo,ˈxatulu,ˈkwatɾu,ˈxa.tu.lu,ˈkwa.tɾu,ˈxa,ˈkwa,1,1,,quatro,four,Bandeira2017[366-412],
Fa d’Ambo,ˈxatulu,ˈkwatɾu,ˈxa.tu.lu,ˈkwa.tɾu,tu,tɾu,2,2,,quatro,four,Bandeira2017[366-412],
Fa d’Ambo,ˈxatulu,ˈkwatɾu,ˈxa.tu.lu,ˈkwa.tɾu,lu,-,3,-,,quatro,four,Bandeira2017[366-412],
Fa d’Ambo,mɛˈtad̠ʒi,mɨˈtadɨ,mɛ.ˈta.d̠ʒi,mɨ.ˈta.dɨ,mɛ,mɨ,1,1,,metade,half,Bandeira2017[366-412],
Fa d’Ambo,mɛˈtad̠ʒi,mɨˈtadɨ,mɛ.ˈta.d̠ʒi,mɨ.ˈta.dɨ,ˈta,ˈta,2,2,,metade,half,Bandeira2017[366-412],
Fa d’Ambo,mɛˈtad̠ʒi,mɨˈtadɨ,mɛ.ˈta.d̠ʒi,mɨ.ˈta.dɨ,d̠ʒi,dɨ,3,3,,metade,half,Bandeira2017[366-412],
Fa d’Ambo,ˈnɔvi,ˈnɔvɨ,ˈnɔ.vi,ˈnɔ.vɨ,ˈnɔ,ˈnɔ,1,1,,nove,nine,Bandeira2017[366-412],
Fa d’Ambo,ˈnɔvi,ˈnɔvɨ,ˈnɔ.vi,ˈnɔ.vɨ,vi,vɨ,2,2,,nove,nine,Bandeira2017[366-412],
Fa d’Ambo,piˈmelu,pɾiˈmɐjɾu,pi.ˈme.lu,pɾi.ˈmɐj.ɾu,pi,pɾi,1,1,,primeiro,first,Bandeira2017[366-412],
Fa d’Ambo,piˈmelu,pɾiˈmɐjɾu,pi.ˈme.lu,pɾi.ˈmɐj.ɾu,ˈme,ˈmɐj,2,2,,primeiro,first,Bandeira2017[366-412],
Fa d’Ambo,piˈmelu,pɾiˈmɐjɾu,pi.ˈme.lu,pɾi.ˈmɐj.ɾu,lu,ɾu,3,3,,primeiro,first,Bandeira2017[366-412],
Fa d’Ambo,ˈseiʃ,ˈsejʃ,ˈse.iʃ,ˈsejʃ,ˈse,ˈsejʃ,1,1,,seis,six,Bandeira2017[366-412],
Fa d’Ambo,ˈseiʃ,ˈsejʃ,ˈse.iʃ,ˈsejʃ,iʃ,-,2,-,,seis,six,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛtɛ,ˈsɛtɨ,ˈsɛ.tɛ,ˈsɛ.tɨ,ˈsɛ,ˈsɛ,1,1,,sete,seven,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛtɛ,ˈsɛtɨ,ˈsɛ.tɛ,ˈsɛ.tɨ,tɛ,tɨ,2,2,,sete,seven,Bandeira2017[366-412],
Fa d’Ambo,ˈʃĩku,ˈsĩku,ˈʃĩ.ku,ˈsĩ.ku,ˈʃĩ,ˈsĩ,1,1,,cinco,five,Bandeira2017[366-412],
Fa d’Ambo,ˈʃĩku,ˈsĩku,ˈʃĩ.ku,ˈsĩ.ku,ku,ku,2,2,,cinco,five,Bandeira2017[366-412],
Fa d’Ambo,ˈte:ʃi,ˈtɾeʃ,ˈte:.ʃi,ˈtɾeʃ,ˈte:,ˈtɾeʃ,1,1,,três,three,Bandeira2017[366-412],
Fa d’Ambo,ˈte:ʃi,ˈtɾeʃ,ˈte:.ʃi,ˈtɾeʃ,ʃi,-,2,-,,três,three,Bandeira2017[366-412],
Fa d’Ambo,ˈũ,ˈũ,ˈũ,ˈũ,ˈũ,ˈũ,1,1,,um,one,Bandeira2017[366-412],
Fa d’Ambo,ˈɔ:tu,ˈojtu,ˈɔ.:tu,ˈoj.tu,ˈɔ.,ˈoj,1,1,,oito,eight,Bandeira2017[366-412],
Fa d’Ambo,ˈɔ:tu,ˈojtu,ˈɔ.:tu,ˈoj.tu,tu,tu,2,2,,oito,eight,Bandeira2017[366-412],
Fa d’Ambo,aˈbi,ɐˈbɾiɫ,a.ˈbi,ɐ.ˈbɾiɫ,a,ɐ,1,1,,março,April,Bandeira2017[366-412],
Fa d’Ambo,aˈbi,ɐˈbɾiɫ,a.ˈbi,ɐ.ˈbɾiɫ,ˈbi,bɾiɫ,2,2,,abril,April,Bandeira2017[366-412],
Fa d’Ambo,aˈgoto,ɐˈgoʃtu,a.ˈgo.to,ɐ.ˈgoʃ.tu,a,ɐ,1,1,,junho,August,Bandeira2017[366-412],
Fa d’Ambo,aˈgoto,ɐˈgoʃtu,a.ˈgo.to,ɐ.ˈgoʃ.tu,ˈgo,ˈgoʃ,2,2,,julho,August,Bandeira2017[366-412],
Fa d’Ambo,aˈgoto,ɐˈgoʃtu,a.ˈgo.to,ɐ.ˈgoʃ.tu,to,tu,3,3,,agosto,August,Bandeira2017[366-412],
Fa d’Ambo,aˈmɐ̃ia,amɐˈɲɐ̃,a.ˈmɐ̃.i.a,a.mɐ.ˈɲɐ̃,a,a,1,1,,amanhã,tomorrow,Bandeira2017[366-412],
Fa d’Ambo,aˈmɐ̃ia,amɐˈɲɐ̃,a.ˈmɐ̃.i.a,a.mɐ.ˈɲɐ̃,ˈmɐ̃,mɐ,2,2,,amanhã,tomorrow,Bandeira2017[366-412],
Fa d’Ambo,aˈmɐ̃ia,amɐˈɲɐ̃,a.ˈmɐ̃.i.a,a.mɐ.ˈɲɐ̃,i,-,3,-,,amanhã,tomorrow,Bandeira2017[366-412],
Fa d’Ambo,aˈmɐ̃ia,amɐˈɲɐ̃,a.ˈmɐ̃.i.a,a.mɐ.ˈɲɐ̃,a,ˈɲɐ̃,4,3,,amanhã,tomorrow,Bandeira2017[366-412],
Fa d’Ambo,aˈtõte,ɐ̃tiˈɔ̃tɐ̃j̃,a.ˈtõ.te,ɐ̃.ti.ˈɔ̃.tɐ̃j̃,a,ɐ̃,1,1,,anteontem,the day before yesterday,Bandeira2017[366-412],
Fa d’Ambo,aˈtõte,ɐ̃tiˈɔ̃tɐ̃j̃,a.ˈtõ.te,ɐ̃.ti.ˈɔ̃.tɐ̃j̃,-,ti,-,2,,anteontem,the day before yesterday,Bandeira2017[366-412],
Fa d’Ambo,aˈtõte,ɐ̃tiˈɔ̃tɐ̃j̃,a.ˈtõ.te,ɐ̃.ti.ˈɔ̃.tɐ̃j̃,ˈtõ,ˈɔ̃,2,3,,anteontem,the day before yesterday,Bandeira2017[366-412],
Fa d’Ambo,aˈtõte,ɐ̃tiˈɔ̃tɐ̃j̃,a.ˈtõ.te,ɐ̃.ti.ˈɔ̃.tɐ̃j̃,te,tɐ̃j̃,3,4,,anteontem,the day before yesterday,Bandeira2017[366-412],
