Language,SourceWord,TargetWord,SourceWordSyllable,TargetWordSyylable,TargetSyllable,SourceSyllable,PositionSource,PositionTarget,Process,TargetOrthography,Translation,References,Notes
Fa d’Ambo,bɔˈsɔl,vɐˈsoɾɐ,bɔ.ˈsɔl,vɐ.ˈso.ɾɐ,-,ɾɐ,3,3,,vassoura,broom,Bandeira2017[366-412],
Fa d’Ambo,bɔnˈtɐ̃,buˈtɐ̃w̃,bɔn.ˈtɐ̃,bu.ˈtɐ̃w̃,bɔn,bu,1,1,,botão,button,Bandeira2017[366-412],
Fa d’Ambo,bɔnˈtɐ̃,buˈtɐ̃w̃,bɔn.ˈtɐ̃,bu.ˈtɐ̃w̃,ˈtɐ̃,ˈtɐ̃w̃,2,2,,botão,button,Bandeira2017[366-412],
Fa d’Ambo,ˈfaxa,ˈfakɐ,ˈfa.xa,ˈfa.kɐ,ˈfa,ˈfa,1,1,,faca,knife,Bandeira2017[366-412],
Fa d’Ambo,ˈfaxa,ˈfakɐ,ˈfa.xa,ˈfa.kɐ,xa,kɐ,2,2,,faca,knife,Bandeira2017[366-412],
Fa d’Ambo,fiˈnẽt̠ʃi,aɫfiˈnetɨ,fi.ˈnẽ.t̠ʃi,aɫ.fi.ˈne.tɨ,-,aɫ,-,1,,alfinete,pin,Bandeira2017[366-412],
Fa d’Ambo,fiˈnẽt̠ʃi,aɫfiˈnetɨ,fi.ˈnẽ.t̠ʃi,aɫ.fi.ˈne.tɨ,fi,fi,1,2,,alfinete,pin,Bandeira2017[366-412],
Fa d’Ambo,fiˈnẽt̠ʃi,aɫfiˈnetɨ,fi.ˈnẽ.t̠ʃi,aɫ.fi.ˈne.tɨ,ˈnẽ,ˈne,2,3,,alfinete,pin,Bandeira2017[366-412],
Fa d’Ambo,fiˈnẽt̠ʃi,aɫfiˈnetɨ,fi.ˈnẽ.t̠ʃi,aɫ.fi.ˈne.tɨ,t̠ʃi,tɨ,3,4,,alfinete,pin,Bandeira2017[366-412],
Fa d’Ambo,gaˈlafa,gɐˈʀafɐ,ga.ˈla.fa,gɐ.ˈʀa.fɐ,ga,gɐ,1,1,,garrafa,bottle,Bandeira2017[366-412],
Fa d’Ambo,gaˈlafa,gɐˈʀafɐ,ga.ˈla.fa,gɐ.ˈʀa.fɐ,ˈla,ˈʀa,2,2,,garrafa,bottle,Bandeira2017[366-412],
Fa d’Ambo,gaˈlafa,gɐˈʀafɐ,ga.ˈla.fa,gɐ.ˈʀa.fɐ,fa,fɐ,3,3,,garrafa,bottle,Bandeira2017[366-412],
Fa d’Ambo,ˈgɛfa,ˈgaɾfu,ˈgɛ.fa,ˈgaɾ.fu,ˈgɛ,ˈgaɾ,1,1,,garfo,fork,Bandeira2017[366-412],
Fa d’Ambo,ˈgɛfa,ˈgaɾfu,ˈgɛ.fa,ˈgaɾ.fu,fa,fu,2,2,,garfo,fork,Bandeira2017[366-412],
Fa d’Ambo,ˈxɔ:dɔ,ˈkɔɾdɐ,ˈxɔ:.dɔ,ˈkɔɾ.dɐ,ˈxɔ:,ˈkɔɾ,1,1,,corda,rope,Bandeira2017[366-412],
Fa d’Ambo,ˈxɔ:dɔ,ˈkɔɾdɐ,ˈxɔ:.dɔ,ˈkɔɾ.dɐ,dɔ,dɐ,2,2,,corda,rope,Bandeira2017[366-412],
Fa d’Ambo,xoaˈdol,kuɐˈdoɾ,xo.a.ˈdol,ku.ɐ.ˈdoɾ,xo,ku,1,1,,coador,strainer,Bandeira2017[366-412],
Fa d’Ambo,xoaˈdol,kuɐˈdoɾ,xo.a.ˈdol,ku.ɐ.ˈdoɾ,a,ɐ,2,2,,coador,strainer,Bandeira2017[366-412],
Fa d’Ambo,xoaˈdol,kuɐˈdoɾ,xo.a.ˈdol,ku.ɐ.ˈdoɾ,ˈdol,ˈdoɾ,3,3,,coador,strainer,Bandeira2017[366-412],
Fa d’Ambo,ˈlɐ̃sa,ˈlɐ̃sɐ,ˈlɐ̃.sa,ˈlɐ̃.sɐ,ˈlɐ̃,ˈlɐ̃,1,1,,lança,lance,Bandeira2017[366-412],
Fa d’Ambo,ˈlɐ̃sa,ˈlɐ̃sɐ,ˈlɐ̃.sa,ˈlɐ̃.sɐ,sa,sɐ,2,2,,lança,lance,Bandeira2017[366-412],
Fa d’Ambo,ma:ˈtɛlu,mɐɾˈtɛlu,ma:.ˈtɛ.lu,mɐɾ.ˈtɛ.lu,ma:,mɐɾ,1,1,,martelo,hammer,Bandeira2017[366-412],
Fa d’Ambo,ma:ˈtɛlu,mɐɾˈtɛlu,ma:.ˈtɛ.lu,mɐɾ.ˈtɛ.lu,ˈtɛ,ˈtɛ,2,2,,martelo,hammer,Bandeira2017[366-412],
Fa d’Ambo,ma:ˈtɛlu,mɐɾˈtɛlu,ma:.ˈtɛ.lu,mɐɾ.ˈtɛ.lu,lu,lu,3,3,,martelo,hammer,Bandeira2017[366-412],
Fa d’Ambo,maˈʃadu,mɐˈʃadu,ma.ˈʃa.du,mɐ.ˈʃa.du,ma:,mɐ,1,1,,machado,ax,Bandeira2017[366-412],
Fa d’Ambo,maˈʃadu,mɐˈʃadu,ma.ˈʃa.du,mɐ.ˈʃa.du,ˈʃa,ˈʃa,2,2,,machado,ax,Bandeira2017[366-412],
Fa d’Ambo,maˈʃadu,mɐˈʃadu,ma.ˈʃa.du,mɐ.ˈʃa.du,du,du,3,3,,machado,ax,Bandeira2017[366-412],
Fa d’Ambo,ˈpɛ̃int̠ʃi,ˈpẽtɨ,ˈpɛ̃.in.t̠ʃi,ˈpẽ.tɨ,ˈpɛ̃,ˈpẽ,1,1,,pente,comb,Bandeira2017[366-412],
Fa d’Ambo,ˈpɛ̃int̠ʃi,ˈpẽtɨ,ˈpɛ̃.in.t̠ʃi,ˈpẽ.tɨ,in,-,2,-,,pente,comb,Bandeira2017[366-412],
Fa d’Ambo,ˈpɛ̃int̠ʃi,ˈpẽtɨ,ˈpɛ̃.in.t̠ʃi,ˈpẽ.tɨ,t̠ʃi,tɨ,3,2,,pente,comb,Bandeira2017[366-412],
Fa d’Ambo,utaˈdol,ũtɐˈdoɾ,u.ta.ˈdol,ũ.tɐ.ˈdoɾ,u,ũ,1,1,,untador,sieve,Bandeira2017[366-412],
Fa d’Ambo,utaˈdol,ũtɐˈdoɾ,u.ta.ˈdol,ũ.tɐ.ˈdoɾ,ta,tɐ,2,2,,untador,sieve,Bandeira2017[366-412],
Fa d’Ambo,utaˈdol,ũtɐˈdoɾ,u.ta.ˈdol,ũ.tɐ.ˈdoɾ,ˈdol,ˈdoɾ,3,3,,untador,sieve,Bandeira2017[366-412],
Fa d’Ambo,ˈpa:tu,ˈpɾatu,ˈpa:.tu,ˈpɾa.tu,ˈpa:,ˈpɾa,1,1,,prato,plate,Bandeira2017[366-412],
Fa d’Ambo,ˈpa:tu,ˈpɾatu,ˈpa:.tu,ˈpɾa.tu,tu,tu,2,2,,prato,plate,Bandeira2017[366-412],
Fa d’Ambo,ˈpɛ:gu,ˈpɾɛgu,ˈpɛ:.gu,ˈpɾɛ.gu,ˈpɛ:,ˈpɾɛ,1,1,,prego,nail,Bandeira2017[366-412],
Fa d’Ambo,ˈpɛ:gu,ˈpɾɛgu,ˈpɛ:.gu,ˈpɾɛ.gu,gu,gu,2,2,,prego,nail,Bandeira2017[366-412],
Fa d’Ambo,ˈloda,ˈʀɔdɐ,ˈlo.da,ˈʀɔ.dɐ,ˈlo,ˈʀɔ,1,1,,roda,wheel,Bandeira2017[366-412],
Fa d’Ambo,ˈloda,ˈʀɔdɐ,ˈlo.da,ˈʀɔ.dɐ,da,dɐ,2,2,,roda,wheel,Bandeira2017[366-412],
Fa d’Ambo,ˈt̠ʃinu,ˈsinu,ˈt̠ʃi.nu,ˈsi.nu,ˈt̠ʃi,ˈsi,1,1,,sino,bell,Bandeira2017[366-412],
Fa d’Ambo,ˈt̠ʃinu,ˈsinu,ˈt̠ʃi.nu,ˈsi.nu,nu,nu,2,2,,sino,bell,Bandeira2017[366-412],
Fa d’Ambo,suˈpɛ,ɨʃˈpɐʎu,su.ˈpɛ,ɨʃ.ˈpɐ.ʎu,su,ɨʃ,1,1,,espelho,mirror,Bandeira2017[366-412],
Fa d’Ambo,suˈpɛ,ɨʃˈpɐʎu,su.ˈpɛ,ɨʃ.ˈpɐ.ʎu,ˈpɛ,ˈpɐ,2,2,,espelho,mirror,Bandeira2017[366-412],
Fa d’Ambo,suˈpɛ,ɨʃˈpɐʎu,su.ˈpɛ,ɨʃ.ˈpɐ.ʎu,-,ʎu,-,3,,espelho,mirror,Bandeira2017[366-412],
Fa d’Ambo,kuˈbierta,kuˈbɛɾtɐ,ku.ˈbi.er.ta,ku.ˈbɛɾ.tɐ,ku,ku,1,1,,cuberta,cover,Bandeira2017[366-412],
Fa d’Ambo,kuˈbierta,kuˈbɛɾtɐ,ku.ˈbi.er.ta,ku.ˈbɛɾ.tɐ,ˈbi,ˈbɛɾ,2,2,metathesis,cuberta,cover,Bandeira2017[366-412],
Fa d’Ambo,kuˈbierta,kuˈbɛɾtɐ,ku.ˈbi.er.ta,ku.ˈbɛɾ.tɐ,er,-,3,-,,cuberta,cover,Bandeira2017[366-412],
Fa d’Ambo,kuˈbierta,kuˈbɛɾtɐ,ku.ˈbi.er.ta,ku.ˈbɛɾ.tɐ,ta,tɐ,4,3,,cuberta,cover,Bandeira2017[366-412],
Fa d’Ambo,kasoˈlola,kɐsɐˈɾɔlɐ,ka.so.ˈlo.la,kɐ.sɐ.ˈɾɔ.lɐ,ka,kɐ,1,1,,caçarola,pan,Bandeira2017[366-412],
Fa d’Ambo,kasoˈlola,kɐsɐˈɾɔlɐ,ka.so.ˈlo.la,kɐ.sɐ.ˈɾɔ.lɐ,so,sɐ,2,2,,caçarola,pan,Bandeira2017[366-412],
Fa d’Ambo,kasoˈlola,kɐsɐˈɾɔlɐ,ka.so.ˈlo.la,kɐ.sɐ.ˈɾɔ.lɐ,ˈlo,ˈɾɔ,3,3,assimilation,caçarola,pan,Bandeira2017[366-412],
Fa d’Ambo,kasoˈlola,kɐsɐˈɾɔlɐ,ka.so.ˈlo.la,kɐ.sɐ.ˈɾɔ.lɐ,la,lɐ,4,4,,caçarola,pan,Bandeira2017[366-412],
Fa d’Ambo,ˈvela,ˈvɛlɐ,ˈve.la,ˈvɛ.lɐ,ˈve,ˈvɛ,1,1,,vela,candle,Bandeira2017[366-412],
Fa d’Ambo,ˈvela,ˈvɛlɐ,ˈve.la,ˈvɛ.lɐ,la,lɐ,2,2,,vela,candle,Bandeira2017[366-412],
Fa d’Ambo,ˈbiʃi,vɨʃˈtidu,ˈbi.ʃi,vɨʃ.ˈti.du,ˈbi,vɨʃ,1,1,,vestido,dress,Bandeira2017[366-412],
Fa d’Ambo,ˈbiʃi,vɨʃˈtidu,ˈbi.ʃi,vɨʃ.ˈti.du,ʃi,ˈti,2,2,,vestido,dress,Bandeira2017[366-412],
Fa d’Ambo,ˈbiʃi,vɨʃˈtidu,ˈbi.ʃi,vɨʃ.ˈti.du,-,du,-,3,,vestido,dress,Bandeira2017[366-412],
Fa d’Ambo,ˈbɔta,ˈbɔta,ˈbɔ.ta,ˈbɔ.ta,ˈbɔ,ˈbɔ,1,1,,bota,boot,Bandeira2017[366-412],
Fa d’Ambo,ˈbɔta,ˈbɔta,ˈbɔ.ta,ˈbɔ.ta,ta,tɐ,2,2,,bota,boot,Bandeira2017[366-412],
Fa d’Ambo,xaˈmĩza,kɐˈmizɐ,xa.ˈmĩ.za,kɐ.ˈmi.zɐ,xa,kɐ,1,1,,camisa,shirt,Bandeira2017[366-412],
Fa d’Ambo,xaˈmĩza,kɐˈmizɐ,xa.ˈmĩ.za,kɐ.ˈmi.zɐ,ˈmĩ,ˈmi,2,2,,camisa,shirt,Bandeira2017[366-412],
Fa d’Ambo,xaˈmĩza,kɐˈmizɐ,xa.ˈmĩ.za,kɐ.ˈmi.zɐ,za,zɐ,3,3,,camisa,shirt,Bandeira2017[366-412],
Fa d’Ambo,xa:ˈsɐ̃,kaɫˈsɐ̃w̃,xa:.ˈsɐ̃,kaɫ.ˈsɐ̃w̃,xa:,kaɫ,1,1,,calção,short trousers,Bandeira2017[366-412],
Fa d’Ambo,xa:ˈsɐ̃,kaɫˈsɐ̃w̃,xa:.ˈsɐ̃,kaɫ.ˈsɐ̃w̃,ˈsɐ̃,ˈsɐ̃w̃,2,2,,calção,short trousers,Bandeira2017[366-412],
Fa d’Ambo,ˈmɛja,ˈmɐjɐ,ˈmɛ.ja,ˈmɐj.ɐ,ˈmɛ,ˈmɐj,1,1,,meia,sock,Bandeira2017[366-412],
Fa d’Ambo,ˈmɛja,ˈmɐjɐ,ˈmɛ.ja,ˈmɐj.ɐ,ja,ɐ,2,2,,meia,sock,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛja,ˈsajɐ,ˈsɛ.ja,ˈsaj.ɐ,ˈsɛ,ˈsaj,1,1,,saia,skirt,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛja,ˈsajɐ,ˈsɛ.ja,ˈsaj.ɐ,ja,ɐ,2,2,,saia,skirt,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛda,ˈsedɐ,ˈsɛ.da,ˈse.dɐ,ˈsɛ,ˈse,1,1,,seda,silk,Bandeira2017[366-412],
Fa d’Ambo,ˈsɛda,ˈsedɐ,ˈsɛ.da,ˈse.dɐ,da,dɐ,2,2,,seda,silk,Bandeira2017[366-412],
Fa d’Ambo,teˈʃidu,tɨˈsidu,te.ˈʃi.du,tɨ.ˈsi.du,te,tɨ,1,1,,tecido,fabric,Bandeira2017[366-412],
Fa d’Ambo,teˈʃidu,tɨˈsidu,te.ˈʃi.du,tɨ.ˈsi.du,ˈʃi,ˈsi,2,2,,tecido,fabric,Bandeira2017[366-412],
Fa d’Ambo,teˈʃidu,tɨˈsidu,te.ˈʃi.du,tɨ.ˈsi.du,du,du,3,3,,tecido,fabric,Bandeira2017[366-412],
Fa d’Ambo,ˈiʎe,ˈiʎɐ,ˈi.ʎe,ˈi.ʎɐ,ˈi,ˈi,1,1,,Ilha do Príncipe,Príncipe,Bandeira2017[366-412],
Fa d’Ambo,ˈiʎe,ˈiʎɐ,ˈi.ʎe,ˈi.ʎɐ,ʎe,ʎɐ,2,2,,Ilha do Príncipe,Príncipe,Bandeira2017[366-412],
Fa d’Ambo,ˈpilĩʃipi,ˈpɾĩsɨpɨ,ˈpi.lĩ.ʃi.pi,ˈpɾĩ.sɨ.pɨ,ˈpi,ˈpɾĩ,1,1,,Príncipe,prince,Bandeira2017[366-412],
Fa d’Ambo,ˈpilĩʃipi,ˈpɾĩsɨpɨ,ˈpi.lĩ.ʃi.pi,ˈpɾĩ.sɨ.pɨ,lĩ,-,2,-,,Príncipe,prince,Bandeira2017[366-412],
Fa d’Ambo,ˈpilĩʃipi,ˈpɾĩsɨpɨ,ˈpi.lĩ.ʃi.pi,ˈpɾĩ.sɨ.pɨ,ʃi,sɨ,3,2,,Príncipe,prince,Bandeira2017[366-412],
Fa d’Ambo,ˈpilĩʃipi,ˈpɾĩsɨpɨ,ˈpi.lĩ.ʃi.pi,ˈpɾĩ.sɨ.pɨ,pi,pɨ,4,3,,Príncipe,prince,Bandeira2017[366-412],
Fa d’Ambo,ˈd̠ʒielu,diˈɲɐjɾu,ˈd̠ʒi.e.lu,di.ˈɲɐj.ɾu,ˈd̠ʒi,di,1,1,,dinheiro,money,Bandeira2017[366-412],
Fa d’Ambo,ˈd̠ʒielu,diˈɲɐjɾu,ˈd̠ʒi.e.lu,di.ˈɲɐj.ɾu,e,ˈɲɐj,2,2,,dinheiro,money,Bandeira2017[366-412],
Fa d’Ambo,ˈd̠ʒielu,diˈɲɐjɾu,ˈd̠ʒi.e.lu,di.ˈɲɐj.ɾu,lu,ɾu,3,3,,dinheiro,money,Bandeira2017[366-412],
Fa d’Ambo,faˈvolu,fɐˈvoɾ,fa.ˈvo.lu,fɐ.ˈvoɾ,fa,fɐ,1,1,,favor,favor,Bandeira2017[366-412],
Fa d’Ambo,faˈvolu,fɐˈvoɾ,fa.ˈvo.lu,fɐ.ˈvoɾ,ˈvo,ˈvoɾ,2,2,,favor,favor,Bandeira2017[366-412],
Fa d’Ambo,faˈvolu,fɐˈvoɾ,fa.ˈvo.lu,fɐ.ˈvoɾ,lu,-,3,-,,favor,favor,Bandeira2017[366-412],
Fa d’Ambo,fo:ˈtuna,fuɾˈtunɐ,fo:.ˈtu.na,fuɾ.ˈtu.nɐ,fo:,fuɾ,1,1,,fortuna,luck,Bandeira2017[366-412],
Fa d’Ambo,fo:ˈtuna,fuɾˈtunɐ,fo:.ˈtu.na,fuɾ.ˈtu.nɐ,ˈtu,ˈtu,2,2,,fortuna,luck,Bandeira2017[366-412],
Fa d’Ambo,fo:ˈtuna,fuɾˈtunɐ,fo:.ˈtu.na,fuɾ.ˈtu.nɐ,na,nɐ,3,3,,fortuna,luck,Bandeira2017[366-412],
Fa d’Ambo,xaˈmĩu,kɐˈmiɲu,xa.ˈmĩ.u,kɐ.ˈmi.ɲu,xa,kɐ,1,1,,caminho,path,Bandeira2017[366-412],
Fa d’Ambo,xaˈmĩu,kɐˈmiɲu,xa.ˈmĩ.u,kɐ.ˈmi.ɲu,ˈmĩ,ˈmi,2,2,,caminho,path,Bandeira2017[366-412],
Fa d’Ambo,xaˈmĩu,kɐˈmiɲu,xa.ˈmĩ.u,kɐ.ˈmi.ɲu,u,ɲu,3,3,,caminho,path,Bandeira2017[366-412],
Fa d’Ambo,ˈxata,ˈkaɾtɐ,ˈxa.ta,ˈkaɾ.tɐ,ˈxa,ˈkaɾ,1,1,,carta,letter,Bandeira2017[366-412],
Fa d’Ambo,ˈxata,ˈkaɾtɐ,ˈxa.ta,ˈkaɾ.tɐ,ta,tɐ,2,2,,carta,letter,Bandeira2017[366-412],
Fa d’Ambo,xazaˈmẽtu,kɐzɐˈmẽtu,xa.za.ˈmẽ.tu,kɐ.zɐ.ˈmẽ.tu,xa,kɐ,1,1,,casamento,marriage,Bandeira2017[366-412],
Fa d’Ambo,xazaˈmẽtu,kɐzɐˈmẽtu,xa.za.ˈmẽ.tu,kɐ.zɐ.ˈmẽ.tu,za,zɐ,2,2,,casamento,marriage,Bandeira2017[366-412],
Fa d’Ambo,xazaˈmẽtu,kɐzɐˈmẽtu,xa.za.ˈmẽ.tu,kɐ.zɐ.ˈmẽ.tu,ˈmẽ,ˈmẽ,3,3,,casamento,marriage,Bandeira2017[366-412],
Fa d’Ambo,xazaˈmẽtu,kɐzɐˈmẽtu,xa.za.ˈmẽ.tu,kɐ.zɐ.ˈmẽ.tu,tu,tu,4,4,,casamento,marriage,Bandeira2017[366-412],
Fa d’Ambo,ˈxɔbɔ,buˈɾaku,ˈxɔ.bɔ,bu.ˈɾa.ku,,,,,,buraco,hole,Bandeira2017[366-412],not of Portuguese origin
Fa d’Ambo,liˈsɐ̃,liˈsɐ̃w̃,li.ˈsɐ̃,li.ˈsɐ̃w̃,li,li,1,1,,lição,﻿lesson,Bandeira2017[366-412],
Fa d’Ambo,liˈsɐ̃,liˈsɐ̃w̃,li.ˈsɐ̃,li.ˈsɐ̃w̃,ˈsɐ̃,ˈsɐ̃w̃,2,2,,lição,﻿lesson,Bandeira2017[366-412],
Fa d’Ambo,ˈmɔt̠ʃi,ˈmɔɾtɨ,ˈmɔ.t̠ʃi,ˈmɔɾ.tɨ,ˈmɔ,ˈmɔɾ,1,1,,morte,death,Bandeira2017[366-412],
Fa d’Ambo,ˈmɔt̠ʃi,ˈmɔɾtɨ,ˈmɔ.t̠ʃi,ˈmɔɾ.tɨ,t̠ʃi,tɨ,2,2,,morte,death,Bandeira2017[366-412],
Fa d’Ambo,paˈlavala,pɐˈlavɾɐ,pa.ˈla.va.la,pɐ.ˈla.vɾɐ,pa,pɐ,1,1,,palavra,word,Bandeira2017[366-412],
Fa d’Ambo,paˈlavala,pɐˈlavɾɐ,pa.ˈla.va.la,pɐ.ˈla.vɾɐ,ˈla,ˈla,2,2,,palavra,word,Bandeira2017[366-412],
Fa d’Ambo,paˈlavala,pɐˈlavɾɐ,pa.ˈla.va.la,pɐ.ˈla.vɾɐ,va,vɾɐ,3,3,,palavra,word,Bandeira2017[366-412],
Fa d’Ambo,paˈlavala,pɐˈlavɾɐ,pa.ˈla.va.la,pɐ.ˈla.vɾɐ,la,-,4,-,,palavra,word,Bandeira2017[366-412],
Fa d’Ambo,pɐ̃ˈxada,pɐ̃ˈkadɐ,pɐ̃.ˈxa.da,pɐ̃.ˈka.dɐ,pɐ̃,pɐ̃,1,1,,pancada,blow,Bandeira2017[366-412],
Fa d’Ambo,pɐ̃ˈxada,pɐ̃ˈkadɐ,pɐ̃.ˈxa.da,pɐ̃.ˈka.dɐ,ˈxa,ˈka,2,2,,pancada,blow,Bandeira2017[366-412],
Fa d’Ambo,pɐ̃ˈxada,pɐ̃ˈkadɐ,pɐ̃.ˈxa.da,pɐ̃.ˈka.dɐ,da,dɐ,3,3,,pancada,blow,Bandeira2017[366-412],
Fa d’Ambo,ˈpɔtɔ,ˈpɔɾtɐ,ˈpɔ.tɔ,ˈpɔɾ.tɐ,ˈpɔ,ˈpɔɾ,1,1,,porta,door,Bandeira2017[366-412],
Fa d’Ambo,ˈpɔtɔ,ˈpɔɾtɐ,ˈpɔ.tɔ,ˈpɔɾ.tɐ,tɔ,tɐ,2,2,,porta,door,Bandeira2017[366-412],
Fa d’Ambo,ˈlɛ:tu,ˈʀɛʃtu,ˈlɛ:.tu,ˈʀɛʃ.tu,ˈlɛ:,ˈʀɛʃ,1,1,,resto,leftovers,Bandeira2017[366-412],
Fa d’Ambo,ˈlɛ:tu,ˈʀɛʃtu,ˈlɛ:.tu,ˈʀɛʃ.tu,tu,tu,2,2,,resto,leftovers,Bandeira2017[366-412],
Fa d’Ambo,saˈbɐ̃,sɐˈbɐ̃w̃,sa.ˈbɐ̃,sɐ.ˈbɐ̃w̃,sa,sɐ,1,1,,sabão,soap,Bandeira2017[366-412],
Fa d’Ambo,saˈbɐ̃,sɐˈbɐ̃w̃,sa.ˈbɐ̃,sɐ.ˈbɐ̃w̃,ˈbɐ̃,ˈbɐ̃w̃,2,2,,sabão,soap,Bandeira2017[366-412],
Fa d’Ambo,ˈt̠ʃĩta,ˈtĩtɐ,ˈt̠ʃĩ.ta,ˈtĩ.tɐ,ˈt̠ʃĩ,ˈtĩ,1,1,,tinta,ink,Bandeira2017[366-412],
Fa d’Ambo,ˈt̠ʃĩta,ˈtĩtɐ,ˈt̠ʃĩ.ta,ˈtĩ.tɐ,ta,tɐ,2,2,,tinta,ink,Bandeira2017[366-412],
Fa d’Ambo,tɔ:ˈmɛ̃tu,tuɾˈmẽtu,tɔ:.ˈmɛ̃.tu,tuɾ.ˈmẽ.tu,tɔ:,tuɾ,1,1,,tormento,"noise, confusion",Bandeira2017[366-412],
Fa d’Ambo,tɔ:ˈmɛ̃tu,tuɾˈmẽtu,tɔ:.ˈmɛ̃.tu,tuɾ.ˈmẽ.tu,ˈmɛ̃,ˈmẽ,2,2,,tormento,"noise, confusion",Bandeira2017[366-412],
Fa d’Ambo,tɔ:ˈmɛ̃tu,tuɾˈmẽtu,tɔ:.ˈmɛ̃.tu,tuɾ.ˈmẽ.tu,tu,tu,3,3,,tormento,"noise, confusion",Bandeira2017[366-412],
Fa d’Ambo,ˈmbo,moˈfu,ˈmbo,mo.ˈfu,ˈmbo,mo,1,1,,mofo,mold,Bandeira2017[366-412],
Fa d’Ambo,ˈmbo,moˈfu,ˈmbo,mo.ˈfu,-,ˈfu,2,2,,mofo,mold,Bandeira2017[366-412],
Fa d’Ambo,ve:ˈdad̠ʒi,vɨɾˈdadɨ,ve:.ˈda.d̠ʒi,vɨɾ.ˈda.dɨ,ve:,vɨɾ,1,1,,verdade,truth,Bandeira2017[366-412],
Fa d’Ambo,ve:ˈdad̠ʒi,vɨɾˈdadɨ,ve:.ˈda.d̠ʒi,vɨɾ.ˈda.dɨ,ˈda,ˈda,2,2,,verdade,truth,Bandeira2017[366-412],
Fa d’Ambo,ve:ˈdad̠ʒi,vɨɾˈdadɨ,ve:.ˈda.d̠ʒi,vɨɾ.ˈda.dɨ,d̠ʒi,dɨ,3,3,,verdade,truth,Bandeira2017[366-412],